transcript_id	gene_id	count
NM_022112	TP53AIP1	0
NM_001141979	TP53BP1	101
NM_001141980	TP53BP1	4886
NM_001355001	TP53BP1	465
NM_005657	TP53BP1	415
NM_001031685	TP53BP2	1298
NM_005426	TP53BP2	130
NM_001258320	TP53I11	74
NM_001258321	TP53I11	90
NM_001258322	TP53I11	0
NM_001258323	TP53I11	32
NM_001258324	TP53I11	92
NM_001318384	TP53I11	28
NM_001318385	TP53I11	37
NM_001318386	TP53I11	33
NM_001318387	TP53I11	0
NM_001318388	TP53I11	0
NM_001318389	TP53I11	0
NM_001318390	TP53I11	20
NM_006034	TP53I11	567
NR_134612	TP53I11	19
NM_001346077	TP53I13	29
NM_001346078	TP53I13	22
NM_001346079	TP53I13	40
NM_001346081	TP53I13	0
NM_001346082	TP53I13	39
NM_138349	TP53I13	825
NM_001206802	TP53I3	27
NM_004881	TP53I3	381
NM_147184	TP53I3	572
NM_001135733	TP53INP1	383
NM_033285	TP53INP1	231
NM_001329429	TP53INP2	0
NM_001329430	TP53INP2	55
NM_001329431	TP53INP2	1
NM_021202	TP53INP2	0
NM_033550	TP53RK	1159
NR_015381	TP53TG1	84
NM_016212	TP53TG3	0
NR_110886	TP53TG3	0
NR_110910	TP53TG3	0
NR_158180	TP53TG3	0
NM_001099687	TP53TG3B	0
NR_110897	TP53TG3B	0
NR_110911	TP53TG3B	0
NR_158181	TP53TG3B	0
NM_001205259	TP53TG3C	0
NR_110914	TP53TG3C	0
NR_158182	TP53TG3C	0
NR_158183	TP53TG3C	0
NM_001243722	TP53TG3D	0
NR_110898	TP53TG3D	0
NR_158187	TP53TG3D	0
NR_158188	TP53TG3D	0
NR_158189	TP53TG3D	0
NR_158190	TP53TG3D	0
NR_034018	TP53TG3HP	0
NR_034019	TP53TG3HP	1
NM_014477	TP53TG5	33
NM_001114978	TP63	0
NM_001114979	TP63	0
NM_001114980	TP63	0
NM_001114981	TP63	0
NM_001114982	TP63	0
NM_001329144	TP63	0
NM_001329145	TP63	0
NM_001329146	TP63	0
NM_001329148	TP63	0
NM_001329149	TP63	0
NM_001329150	TP63	0
NM_001329964	TP63	96
NM_003722	TP63	0
NM_001126240	TP73	0
NM_001126241	TP73	9
NM_001126242	TP73	0
NM_001204184	TP73	9
NM_001204185	TP73	0
NM_001204186	TP73	54
NM_001204187	TP73	0
NM_001204188	TP73	0
NM_001204189	TP73	52
NM_001204190	TP73	0
NM_001204191	TP73	0
NM_001204192	TP73	0
NM_005427	TP73	0
NR_033708	TP73-AS1	189
NR_033709	TP73-AS1	139
NR_033710	TP73-AS1	112
NR_033711	TP73-AS1	1216
NR_033712	TP73-AS1	0
NM_001166392	TPBG	486
NM_001376922	TPBG	1198
NM_006670	TPBG	133
NM_001195528	TPBGL	5
NM_001143819	TPCN1	239
NM_001301214	TPCN1	0
NM_001351346	TPCN1	67
NM_001351347	TPCN1	33
NM_017901	TPCN1	233
NM_139075	TPCN2	851
NM_001025252	TPD52	38
NM_001025253	TPD52	0
NM_001287140	TPD52	0
NM_001287142	TPD52	0
NM_001287143	TPD52	13
NM_001287144	TPD52	140
NM_001387778	TPD52	149
NM_001387779	TPD52	45
NM_001387780	TPD52	14
NM_005079	TPD52	1456
NR_105033	TPD52	0
NR_105034	TPD52	53
NR_105035	TPD52	0
NR_105036	TPD52	8
NR_105037	TPD52	94
NR_170693	TPD52	0
NR_170694	TPD52	0
NM_001003395	TPD52L1	8
NM_001003396	TPD52L1	0
NM_001003397	TPD52L1	63
NM_001292026	TPD52L1	6
NM_001300994	TPD52L1	0
NM_001318903	TPD52L1	0
NM_001318907	TPD52L1	0
NM_003287	TPD52L1	57
NM_001243891	TPD52L2	0
NM_001243892	TPD52L2	0
NM_001243894	TPD52L2	20
NM_001243895	TPD52L2	15
NM_003288	TPD52L2	1438
NM_199359	TPD52L2	1267
NM_199360	TPD52L2	21
NM_199361	TPD52L2	0
NM_199362	TPD52L2	40
NM_199363	TPD52L2	29
NR_045090	TPD52L2	31
NM_001001874	TPD52L3	0
NM_001001875	TPD52L3	0
NM_033516	TPD52L3	1
NM_033513	TPGS1	186
NM_001271949	TPGS2	0
NM_001271950	TPGS2	15
NM_001271951	TPGS2	147
NM_001271952	TPGS2	53
NM_001271953	TPGS2	31
NM_001271954	TPGS2	309
NM_001271955	TPGS2	0
NM_001271956	TPGS2	66
NM_001330572	TPGS2	49
NM_015476	TPGS2	2012
NM_004179	TPH1	51
NM_173353	TPH2	33
NM_000365	TPI1	22552
NM_001159287	TPI1	129
NM_001258026	TPI1	310
NR_002187	TPI1P2	21
NR_027338	TPI1P3	3
NM_001042482	TPK1	4
NM_001350879	TPK1	20
NM_001350880	TPK1	3
NM_001350881	TPK1	0
NM_001350882	TPK1	0
NM_001350883	TPK1	0
NM_001350884	TPK1	0
NM_001350885	TPK1	0
NM_001350886	TPK1	0
NM_001350887	TPK1	0
NM_001350889	TPK1	0
NM_001350893	TPK1	0
NM_001350894	TPK1	0
NM_001350895	TPK1	0
NM_022445	TPK1	29
NR_146934	TPK1	0
NR_146935	TPK1	0
NR_146936	TPK1	0
NM_000366	TPM1	443
NM_001018004	TPM1	95
NM_001018005	TPM1	1348
NM_001018006	TPM1	9271
NM_001018007	TPM1	33
NM_001018008	TPM1	0
NM_001018020	TPM1	132
NM_001301244	TPM1	75
NM_001301289	TPM1	0
NM_001330344	TPM1	0
NM_001330346	TPM1	0
NM_001330351	TPM1	56
NM_001365776	TPM1	555
NM_001365777	TPM1	389
NM_001365778	TPM1	170
NM_001365779	TPM1	0
NM_001365780	TPM1	0
NM_001365781	TPM1	1273
NM_001365782	TPM1	87
NR_147233	TPM1-AS	1943
NM_001301226	TPM2	3274
NM_001301227	TPM2	166
NM_003289	TPM2	197
NM_213674	TPM2	762
NM_001043351	TPM3	0
NM_001043352	TPM3	219
NM_001043353	TPM3	0
NM_001278188	TPM3	100
NM_001278189	TPM3	88
NM_001278190	TPM3	33
NM_001278191	TPM3	24
NM_001349679	TPM3	0
NM_001364679	TPM3	0
NM_001364680	TPM3	0
NM_001364681	TPM3	0
NM_001364682	TPM3	100
NM_001364683	TPM3	221
NM_152263	TPM3	55
NM_153649	TPM3	14913
NR_103460	TPM3	0
NR_103461	TPM3	72
NR_003148	TPM3P9	818
NM_001145160	TPM4	31
NM_001367836	TPM4	0
NM_001367837	TPM4	156
NM_001367838	TPM4	225
NM_003290	TPM4	14734
NM_000367	TPMT	1393
NM_001346817	TPMT	158
NM_001346818	TPMT	89
NM_000547	TPO	0
NM_001206744	TPO	0
NM_001206745	TPO	57
NM_175719	TPO	1
NM_175721	TPO	0
NM_175722	TPO	0
NM_000391	TPP1	321
NM_001330588	TPP2	1505
NM_001367947	TPP2	893
NM_003291	TPP2	3920
NR_160411	TPP2	388
NM_007030	TPPP	234
NM_173846	TPPP2	0
NM_015964	TPPP3	12
NM_016140	TPPP3	0
NM_003292	TPR	11040
NM_001136053	TPRA1	613
NM_001142646	TPRA1	0
NM_001353001	TPRA1	31
NM_001353002	TPRA1	7
NM_001353003	TPRA1	0
NM_001353004	TPRA1	61
NM_001353005	TPRA1	49
NM_001353006	TPRA1	3
NM_001353007	TPRA1	23
NR_073377	TPRA1	120
NR_148226	TPRA1	48
NM_198485	TPRG1	4
NR_046873	TPRG1-AS1	2
NR_046722	TPRG1-AS2	0
NM_182752	TPRG1L	531
NM_001330386	TPRKB	65
NM_001330387	TPRKB	41
NM_001330388	TPRKB	42
NM_001330389	TPRKB	131
NM_001330390	TPRKB	38
NM_001330391	TPRKB	0
NM_001330392	TPRKB	39
NM_016058	TPRKB	423
NM_001128228	TPRN	832
NM_198479	TPRX1	2
NR_002223	TPRXL	0
NM_003294	TPSAB1	0
NM_024164	TPSB2	0
NM_012217	TPSD1	1
NM_012467	TPSG1	18
NM_003596	TPST1	586
NM_001008566	TPST2	91
NM_001362922	TPST2	121
NM_001362923	TPST2	51
NM_003595	TPST2	3499
NM_001286272	TPT1	212
NM_001286273	TPT1	67
NM_003295	TPT1	32526
NR_024458	TPT1-AS1	33
NM_001290224	TPTE	0
NM_199259	TPTE	3
NM_199260	TPTE	0
NM_199261	TPTE	0
NM_001141968	TPTE2	0
NM_001271850	TPTE2	0
NM_130785	TPTE2	0
NM_199254	TPTE2	4
NR_073485	TPTE2	0
NR_073486	TPTE2	0
NR_073487	TPTE2	0
NR_026730	TPTE2P1	63
NR_002793	TPTE2P3	14
NR_038258	TPTE2P5	25
NR_038259	TPTE2P5	38
NR_002815	TPTE2P6	62
NR_001591	TPTEP1	169
NR_002821	TPTEP2	99
NM_001289912	TPTEP2-CSNK1E	402
NM_012112	TPX2	7971
NM_001282757	TRA2A	0
NM_001282758	TRA2A	16
NM_001282759	TRA2A	76
NM_001362759	TRA2A	8
NM_001362760	TRA2A	142
NM_001362761	TRA2A	686
NM_013293	TRA2A	1027
NM_001243879	TRA2B	213
NM_004593	TRA2B	7993
NM_001320484	TRABD	0
NM_001320485	TRABD	659
NM_001320487	TRABD	33
NM_001320488	TRABD	0
NM_001378762	TRABD	23
NM_001378765	TRABD	26
NM_025204	TRABD	455
NR_135275	TRABD	38
NM_001080824	TRABD2A	18
NM_001277053	TRABD2A	15
NM_001307978	TRABD2A	390
NM_001194986	TRABD2B	156
NM_001323552	TRADD	0
NM_003789	TRADD	12
NM_001190945	TRAF1	0
NM_001190947	TRAF1	0
NM_005658	TRAF1	85
NM_021138	TRAF2	1236
NM_001199427	TRAF3	0
NM_001385142	TRAF3	25
NM_001385143	TRAF3	21
NM_003300	TRAF3	38
NM_145725	TRAF3	775
NM_145726	TRAF3	34
NM_001139490	TRAF3IP1	676
NM_015650	TRAF3IP1	102
NM_001164281	TRAF3IP2	25
NM_001164283	TRAF3IP2	0
NM_147200	TRAF3IP2	43
NM_147686	TRAF3IP2	624
NR_034108	TRAF3IP2-AS1	39
NR_034109	TRAF3IP2-AS1	106
NR_034110	TRAF3IP2-AS1	184
NR_034111	TRAF3IP2-AS1	41
NM_001287754	TRAF3IP3	0
NM_001320143	TRAF3IP3	0
NM_001320144	TRAF3IP3	0
NM_025228	TRAF3IP3	0
NR_109871	TRAF3IP3	0
NM_004295	TRAF4	3601
NM_001033910	TRAF5	1108
NM_001319207	TRAF5	0
NM_004619	TRAF5	0
NM_145759	TRAF5	0
NM_004620	TRAF6	486
NM_145803	TRAF6	0
NM_032271	TRAF7	3147
NM_001143906	TRAFD1	334
NM_006700	TRAFD1	1218
NM_005879	TRAIP	550
NM_001042646	TRAK1	79
NM_001265608	TRAK1	0
NM_001265609	TRAK1	0
NM_001265610	TRAK1	66
NM_001349245	TRAK1	990
NM_001349246	TRAK1	0
NM_001349247	TRAK1	0
NM_001349248	TRAK1	0
NM_001349249	TRAK1	1
NM_014965	TRAK1	479
NR_146089	TRAK1	58
NM_015049	TRAK2	1315
NM_001317804	TRAM1	0
NM_001317805	TRAM1	131
NM_014294	TRAM1	8001
NM_152402	TRAM1L1	149
NM_012288	TRAM2	1971
NR_103446	TRAM2-AS1	121
NR_103447	TRAM2-AS1	7
NM_001329998	TRANK1	347
NM_014831	TRANK1	0
NM_001272049	TRAP1	15
NM_016292	TRAP1	3976
NM_001166621	TRAPPC1	14
NM_021210	TRAPPC1	152
NR_030684	TRAPPC1	20
NR_030697	TRAPPC1	0
NM_001351709	TRAPPC10	7
NM_003274	TRAPPC10	2224
NM_021942	TRAPPC11	1798
NM_199053	TRAPPC11	0
NM_001321102	TRAPPC12	13
NM_016030	TRAPPC12	1018
NM_001093755	TRAPPC13	112
NM_001093756	TRAPPC13	422
NM_001243737	TRAPPC13	376
NM_001365342	TRAPPC13	5
NM_001365343	TRAPPC13	6
NM_024941	TRAPPC13	126
NM_001303470	TRAPPC14	8
NM_018275	TRAPPC14	549
NM_001011658	TRAPPC2	302
NM_001128835	TRAPPC2	44
NM_014563	TRAPPC2	171
NM_001355204	TRAPPC2B	162
NM_001318524	TRAPPC2L	0
NM_001318525	TRAPPC2L	660
NM_001318526	TRAPPC2L	14
NM_001318527	TRAPPC2L	20
NM_001318528	TRAPPC2L	13
NM_001318529	TRAPPC2L	45
NM_001318530	TRAPPC2L	0
NM_001318532	TRAPPC2L	234
NM_016209	TRAPPC2L	317
NR_134670	TRAPPC2L	0
NR_134671	TRAPPC2L	12
NM_001270894	TRAPPC3	34
NM_001270895	TRAPPC3	0
NM_001270896	TRAPPC3	201
NM_001270897	TRAPPC3	30
NM_014408	TRAPPC3	681
NR_073097	TRAPPC3	14
NR_073098	TRAPPC3	17
NM_001139444	TRAPPC3L	4
NM_001318486	TRAPPC4	15
NM_001318488	TRAPPC4	0
NM_001318489	TRAPPC4	0
NM_001318490	TRAPPC4	5
NM_001318492	TRAPPC4	83
NM_001318494	TRAPPC4	13
NM_016146	TRAPPC4	1070
NM_001042461	TRAPPC5	278
NM_001042462	TRAPPC5	573
NM_174894	TRAPPC5	415
NM_001270891	TRAPPC6A	106
NM_001270892	TRAPPC6A	61
NM_001270893	TRAPPC6A	59
NM_024108	TRAPPC6A	135
NM_001079537	TRAPPC6B	1210
NM_177452	TRAPPC6B	183
NM_014939	TRAPPC8	4641
NM_001160372	TRAPPC9	79
NM_001321646	TRAPPC9	214
NM_001374682	TRAPPC9	0
NM_001374683	TRAPPC9	42
NM_001374684	TRAPPC9	0
NM_031466	TRAPPC9	68
NR_164662	TRAPPC9	113
NM_172367	TRARG1	1
NM_001317747	TRAT1	0
NM_016388	TRAT1	0
NM_001321006	TRDMT1	117
NM_001321007	TRDMT1	103
NM_001351219	TRDMT1	19
NM_001351220	TRDMT1	236
NM_001351221	TRDMT1	166
NM_001351222	TRDMT1	21
NM_001351223	TRDMT1	0
NM_004412	TRDMT1	563
NM_001251987	TRDN	13
NM_001256020	TRDN	9
NM_001256021	TRDN	3482
NM_001256022	TRDN	120
NM_006073	TRDN	17
NR_110844	TRDN-AS1	3
NM_001301065	TREH	16
NM_007180	TREH	0
NM_001242589	TREM1	0
NM_001242590	TREM1	1
NM_018643	TREM1	0
NR_136332	TREM1	0
NM_001271821	TREM2	0
NM_018965	TREM2	0
NM_001271807	TREML1	5
NM_001271808	TREML1	0
NM_178174	TREML1	0
NM_024807	TREML2	30
NR_027256	TREML3P	2
NM_198153	TREML4	0
NR_002794	TREML5P	0
NM_001297573	TRERF1	701
NM_033502	TRERF1	240
NR_051976	TRERNA1	0
NM_007248	TREX1	0
NM_033629	TREX1	0
NM_080701	TREX2	14
NR_040085	TRG-AS1	17
NM_007117	TRH	9
NM_013381	TRHDE	921
NR_026836	TRHDE-AS1	197
NR_026837	TRHDE-AS1	82
NM_003301	TRHR	22
NM_016399	TRIAP1	1248
NM_001282985	TRIB1	26
NM_025195	TRIB1	1264
NM_021643	TRIB2	2067
NR_027303	TRIB2	334
NM_001301188	TRIB3	0
NM_001301190	TRIB3	0
NM_001301193	TRIB3	0
NM_001301196	TRIB3	34
NM_001301201	TRIB3	0
NM_021158	TRIB3	208
NM_014817	TRIL	260
NM_006778	TRIM10	0
NM_052828	TRIM10	4
NM_145214	TRIM11	646
NM_001007278	TRIM13	0
NM_005798	TRIM13	451
NM_052811	TRIM13	1266
NM_213590	TRIM13	794
NM_014788	TRIM14	413
NM_033219	TRIM14	2
NM_033229	TRIM15	11
NM_001348119	TRIM16	140
NM_001348120	TRIM16	24
NM_001348121	TRIM16	0
NM_001348122	TRIM16	0
NM_001348124	TRIM16	135
NM_001348125	TRIM16	75
NM_001348126	TRIM16	144
NM_006470	TRIM16	13
NM_001037330	TRIM16L	36
NM_001353219	TRIM16L	0
NM_001353220	TRIM16L	51
NM_001353221	TRIM16L	0
NM_001353222	TRIM16L	32
NM_001353223	TRIM16L	0
NM_001353224	TRIM16L	0
NM_001353225	TRIM16L	0
NM_001353226	TRIM16L	97
NM_001024940	TRIM17	0
NM_001134855	TRIM17	8
NM_016102	TRIM17	30
NM_001130067	TRIM2	36
NM_001302692	TRIM2	0
NM_001302693	TRIM2	0
NM_001302694	TRIM2	56
NM_001351054	TRIM2	741
NM_001351055	TRIM2	234
NM_001351056	TRIM2	0
NM_001351057	TRIM2	54
NM_001375488	TRIM2	0
NM_001375489	TRIM2	32
NM_001375490	TRIM2	0
NM_001375491	TRIM2	0
NM_001375512	TRIM2	564
NM_001375513	TRIM2	24
NM_001375514	TRIM2	2
NM_001375515	TRIM2	0
NM_001375516	TRIM2	0
NM_001375517	TRIM2	0
NM_001375519	TRIM2	0
NM_001375520	TRIM2	384
NM_001375522	TRIM2	166
NM_001375523	TRIM2	0
NM_001375525	TRIM2	0
NM_015271	TRIM2	1801
NM_003141	TRIM21	440
NM_001199573	TRIM22	48
NM_006074	TRIM22	2368
NM_001656	TRIM23	996
NM_033227	TRIM23	0
NM_033228	TRIM23	24
NM_003852	TRIM24	1992
NM_015905	TRIM24	4490
NM_005082	TRIM25	1201
NM_001242783	TRIM26	538
NM_003449	TRIM26	337
NM_006510	TRIM27	2943
NM_005762	TRIM28	25931
NM_001330382	TRIM29	1
NM_012101	TRIM29	0
NM_001248006	TRIM3	0
NM_001248007	TRIM3	56
NM_006458	TRIM3	49
NM_033278	TRIM3	256
NM_007028	TRIM31	0
NR_134870	TRIM31	0
NR_134871	TRIM31	2
NR_126470	TRIM31-AS1	0
NM_001099679	TRIM32	350
NM_001379048	TRIM32	0
NM_001379049	TRIM32	0
NM_001379050	TRIM32	118
NM_012210	TRIM32	0
NM_015906	TRIM33	3241
NM_033020	TRIM33	1140
NM_001003827	TRIM34	0
NM_021616	TRIM34	70
NM_130390	TRIM34	0
NM_001304495	TRIM35	0
NM_001362813	TRIM35	0
NM_171982	TRIM35	1161
NM_001017397	TRIM36	4
NM_001017398	TRIM36	2
NM_001300752	TRIM36	0
NM_001300759	TRIM36	593
NM_018700	TRIM36	34
NM_001005207	TRIM37	672
NM_001320987	TRIM37	412
NM_001320988	TRIM37	414
NM_001320989	TRIM37	0
NM_001320990	TRIM37	86
NM_001353082	TRIM37	77
NM_001353083	TRIM37	183
NM_001353084	TRIM37	306
NM_001353085	TRIM37	101
NM_001353086	TRIM37	73
NM_015294	TRIM37	1594
NR_148346	TRIM37	67
NR_148347	TRIM37	15
NM_006355	TRIM38	216
NM_001369521	TRIM39	202
NM_001369522	TRIM39	170
NM_001369523	TRIM39	0
NM_021253	TRIM39	50
NM_172016	TRIM39	375
NM_001199119	TRIM39-RPP21	8
NM_033017	TRIM4	42
NM_033091	TRIM4	91
NM_001286633	TRIM40	0
NM_138700	TRIM40	0
NM_033549	TRIM41	799
NM_201627	TRIM41	0
NR_045218	TRIM41	83
NM_152616	TRIM42	0
NM_138800	TRIM43	0
NM_001164464	TRIM43B	0
NM_017583	TRIM44	1842
NM_001145635	TRIM45	78
NM_025188	TRIM45	579
NM_001256599	TRIM46	38
NM_001256601	TRIM46	105
NM_001282378	TRIM46	12
NM_001282379	TRIM46	1
NM_025058	TRIM46	1
NR_046327	TRIM46	88
NR_046329	TRIM46	73
NR_104150	TRIM46	213
NM_033452	TRIM47	138
NM_024114	TRIM48	0
NM_020358	TRIM49	0
NM_001206626	TRIM49B	0
NM_001195234	TRIM49C	0
NM_001206627	TRIM49D1	0
NM_001384911	TRIM49D1	17
NM_001105522	TRIM49D2	0
NM_033034	TRIM5	949
NM_033092	TRIM5	211
NM_033093	TRIM5	121
NM_001281450	TRIM50	0
NM_001281451	TRIM50	4
NM_178125	TRIM50	0
NM_032681	TRIM51	0
NR_146921	TRIM51EP	0
NR_038174	TRIM51HP	0
NM_001346048	TRIM52	19
NM_001346049	TRIM52	11
NM_001346050	TRIM52	0
NM_001346051	TRIM52	38
NM_032765	TRIM52	399
NR_102759	TRIM52-AS1	111
NR_102760	TRIM52-AS1	0
NR_102761	TRIM52-AS1	11
NR_102762	TRIM52-AS1	6
NR_028346	TRIM53AP	0
NM_032546	TRIM54	14
NM_187841	TRIM54	141
NM_033058	TRIM55	0
NM_184085	TRIM55	0
NM_184086	TRIM55	3
NM_184087	TRIM55	0
NM_030961	TRIM56	2871
NM_015431	TRIM58	260
NM_173084	TRIM59	3780
NR_148401	TRIM59-IFT80	337
NR_148402	TRIM59-IFT80	1011
NR_148403	TRIM59-IFT80	0
NM_001003818	TRIM6	191
NM_001198644	TRIM6	0
NM_001198645	TRIM6	0
NM_058166	TRIM6	1373
NM_001003819	TRIM6-TRIM34	0
NM_001258025	TRIM60	1
NM_152620	TRIM60	0
NM_001012414	TRIM61	14
NM_001330483	TRIM62	29
NM_018207	TRIM62	133
NM_032588	TRIM63	0
NM_001136486	TRIM64	0
NM_001164397	TRIM64B	0
NM_001206631	TRIM64C	0
NM_001256124	TRIM65	160
NM_173547	TRIM65	2053
NM_001388022	TRIM66	275
NM_001388023	TRIM66	0
NM_014818	TRIM66	5
NM_001004342	TRIM67	0
NM_001300889	TRIM67	27
NR_166514	TRIM67-AS1	0
NM_001304496	TRIM68	63
NM_018073	TRIM68	171
NM_001301144	TRIM69	0
NM_001301145	TRIM69	0
NM_001301146	TRIM69	0
NM_080745	TRIM69	1
NM_182985	TRIM69	4
NM_033342	TRIM7	3
NM_203293	TRIM7	3
NM_203294	TRIM7	0
NM_203295	TRIM7	4
NM_203296	TRIM7	5
NM_203297	TRIM7	3
NM_001039111	TRIM71	31020
NM_001008274	TRIM72	160
NM_198924	TRIM73	2
NM_001317815	TRIM74	11
NM_198853	TRIM74	0
NM_001146162	TRIM77	0
NM_001271942	TRIM77	0
NM_001345950	TRIM8	23
NM_030912	TRIM8	457
NR_144321	TRIM8	26
NM_001387360	TRIM9	0
NM_001387361	TRIM9	0
NM_001387362	TRIM9	0
NM_001387363	TRIM9	0
NM_001387364	TRIM9	0
NM_001387365	TRIM9	0
NM_001387366	TRIM9	19
NM_001387367	TRIM9	9
NM_001387368	TRIM9	0
NM_001387369	TRIM9	0
NM_001387370	TRIM9	0
NM_001387371	TRIM9	0
NM_001387372	TRIM9	0
NM_001387373	TRIM9	0
NM_001387374	TRIM9	0
NM_001387375	TRIM9	0
NM_001387376	TRIM9	0
NM_001387377	TRIM9	28
NM_001387378	TRIM9	0
NM_001387379	TRIM9	0
NM_001387380	TRIM9	0
NM_015163	TRIM9	89
NM_052978	TRIM9	40
NR_170640	TRIM9	0
NR_170641	TRIM9	0
NR_170642	TRIM9	0
NR_170643	TRIM9	0
NR_170644	TRIM9	0
NR_170645	TRIM9	0
NR_170646	TRIM9	0
NR_170647	TRIM9	0
NR_170648	TRIM9	0
NR_170649	TRIM9	0
NR_170650	TRIM9	0
NR_170651	TRIM9	16
NR_170652	TRIM9	0
NM_178556	TRIML1	1
NM_001303419	TRIML2	171
NM_173553	TRIML2	1919
NM_007118	TRIO	3648
NR_134469	TRIO	2419
NM_001039141	TRIOBP	201
NM_007032	TRIOBP	492
NM_138632	TRIOBP	298
NM_001288962	TRIP10	6
NM_001288963	TRIP10	111
NM_004240	TRIP10	1273
NR_110231	TRIP10	0
NM_001321851	TRIP11	884
NM_004239	TRIP11	2584
NM_001284214	TRIP12	67
NM_001284215	TRIP12	2126
NM_001284216	TRIP12	0
NM_001348315	TRIP12	7
NM_001348316	TRIP12	365
NM_001348317	TRIP12	23
NM_001348318	TRIP12	0
NM_001348319	TRIP12	1
NM_001348320	TRIP12	1
NM_001348321	TRIP12	16
NM_001348322	TRIP12	1075
NM_001348323	TRIP12	5
NM_001348324	TRIP12	895
NM_001348325	TRIP12	0
NM_001348326	TRIP12	0
NM_001348327	TRIP12	1
NM_001348328	TRIP12	1434
NM_001348329	TRIP12	0
NM_001348330	TRIP12	133
NM_001348331	TRIP12	370
NM_001348332	TRIP12	906
NM_001348333	TRIP12	85
NM_001348334	TRIP12	0
NM_001348335	TRIP12	641
NM_001348336	TRIP12	0
NM_004238	TRIP12	409
NM_001166260	TRIP13	94
NM_004237	TRIP13	1629
NM_001321924	TRIP4	56
NM_016213	TRIP4	151
NR_135855	TRIP4	45
NM_003302	TRIP6	2708
NM_001171795	TRIQK	276
NM_001171796	TRIQK	110
NM_001171797	TRIQK	413
NM_001171798	TRIQK	0
NM_001171799	TRIQK	18
NM_001191035	TRIQK	52
NM_001191036	TRIQK	0
NM_001329738	TRIR	0
NM_001329739	TRIR	0
NM_024038	TRIR	2465
NR_138095	TRIR	68
NM_001312691	TRIT1	0
NM_001312692	TRIT1	29
NM_017646	TRIT1	169
NR_132401	TRIT1	377
NR_132402	TRIT1	257
NR_132403	TRIT1	20
NR_132404	TRIT1	0
NR_132405	TRIT1	14
NR_132406	TRIT1	0
NR_132407	TRIT1	284
NR_132408	TRIT1	0
NR_132409	TRIT1	12
NR_132410	TRIT1	0
NR_132412	TRIT1	10
NR_132413	TRIT1	59
NR_132414	TRIT1	0
NR_132415	TRIT1	170
NM_001330725	TRMO	30
NM_001371657	TRMO	4
NM_001371658	TRMO	10
NM_001371659	TRMO	10
NM_001371660	TRMO	0
NM_001371661	TRMO	51
NM_016481	TRMO	113
NM_001136035	TRMT1	1782
NM_001142554	TRMT1	73
NM_001351760	TRMT1	430
NM_001351761	TRMT1	197
NM_001351762	TRMT1	289
NM_017722	TRMT1	317
NM_001134665	TRMT10A	27
NM_001134666	TRMT10A	84
NM_001375880	TRMT10A	68
NM_001375881	TRMT10A	71
NM_001375882	TRMT10A	0
NM_152292	TRMT10A	42
NM_001286950	TRMT10B	0
NM_001286951	TRMT10B	0
NM_001286952	TRMT10B	0
NM_001286953	TRMT10B	0
NM_001286954	TRMT10B	100
NM_144964	TRMT10B	155
NR_104612	TRMT10B	46
NM_017819	TRMT10C	3375
NM_001031712	TRMT11	756
NM_001350580	TRMT11	18
NM_001350581	TRMT11	7
NM_001350582	TRMT11	18
NM_001350583	TRMT11	0
NM_001350584	TRMT11	22
NM_001350585	TRMT11	0
NM_001350586	TRMT11	0
NM_001350587	TRMT11	49
NM_001350588	TRMT11	0
NM_001350589	TRMT11	21
NM_001350590	TRMT11	100
NM_001350591	TRMT11	4
NM_001350592	TRMT11	124
NM_001350593	TRMT11	106
NM_001350594	TRMT11	0
NM_001350595	TRMT11	13
NM_001350596	TRMT11	1
NM_001350597	TRMT11	7
NR_146795	TRMT11	0
NR_146796	TRMT11	122
NR_146797	TRMT11	0
NR_146798	TRMT11	0
NR_146799	TRMT11	0
NR_146800	TRMT11	0
NR_146801	TRMT11	78
NR_146802	TRMT11	114
NR_146803	TRMT11	165
NR_146804	TRMT11	84
NM_001286082	TRMT112	79
NM_001286084	TRMT112	199
NM_001372071	TRMT112	0
NM_001372072	TRMT112	136
NM_016404	TRMT112	3361
NM_017956	TRMT12	920
NM_019083	TRMT13	979
NR_135078	TRMT13	87
NM_001202423	TRMT1L	0
NM_030934	TRMT1L	1127
NM_001257994	TRMT2A	64
NM_001331039	TRMT2A	153
NM_022727	TRMT2A	672
NM_182984	TRMT2A	273
NM_001167970	TRMT2B	60
NM_001167971	TRMT2B	37
NM_001167972	TRMT2B	424
NM_024917	TRMT2B	230
NM_001350233	TRMT44	178
NM_152544	TRMT44	356
NM_001350253	TRMT5	286
NM_001350254	TRMT5	95
NM_020810	TRMT5	1036
NM_001281467	TRMT6	0
NM_015939	TRMT6	1261
NM_152307	TRMT61A	1424
NM_017910	TRMT61B	927
NM_001099677	TRMT9B	67
NM_020844	TRMT9B	45
NM_001282782	TRMU	195
NM_001282783	TRMU	23
NM_001282784	TRMU	75
NM_001282785	TRMU	1
NM_018006	TRMU	470
NR_104240	TRMU	260
NR_104241	TRMU	81
NM_017846	TRNAU1AP	667
NR_003109	TRNAU1AP	75
NM_001013642	TRNP1	1423
NM_001302946	TRNT1	0
NM_001367321	TRNT1	340
NM_001367322	TRNT1	0
NM_001367323	TRNT1	330
NM_182916	TRNT1	722
NR_159934	TRNT1	222
NR_159935	TRNT1	124
NR_159936	TRNT1	230
NR_159937	TRNT1	112
